delta_t (s),Velocity X (m/s),Velocity Y (m/s)
7.939338684082031e-05,0.0,-0.02
0.05345726013183594,0.0,-0.02
0.10707902908325195,-0.01,-0.02
0.16183686256408691,-0.01,-0.02
0.21503949165344238,-0.01,-0.02
0.2683272361755371,0.5,-0.3
0.9384136199951172,3.59,-1.49
